FID	IID	phe_gcf
MCTFRGEDI0167	MCTFRGEDI016700	-.586893760057494
MCTFRGEDI0167	MCTFRGEDI016701	-.200714532538316
MCTFRGEDI0167	MCTFRGEDI016710	-.63564692763676
MCTFRGEDI0167	MCTFRGEDI016711	.534917371531692
MCTFRGEDI0168	MCTFRGEDI016801	.995039987689407
MCTFRGEDI0168	MCTFRGEDI016810	-.998128269819676
MCTFRGEDI0168	MCTFRGEDI016811	.503170268382722
MCTFRGEDI0172	MCTFRGEDI017210	.305616736286557
MCTFRGEDI0172	MCTFRGEDI017211	1.48661298649534
MCTFRGEDI0173	MCTFRGEDI017301	.184402335255279
MCTFRGEDI0173	MCTFRGEDI017310	-.201773580635427
MCTFRGEDI0174	MCTFRGEDI017401	.742126533760183
MCTFRGEDI0174	MCTFRGEDI017410	-.129319691795056
MCTFRGEDI0174	MCTFRGEDI017411	.0831870893575561
MCTFRGEDI0175	MCTFRGEDI017511	-.424421315890934
MCTFRGEDI0176	MCTFRGEDI017601	1.84181588241293
MCTFRGEDI0176	MCTFRGEDI017610	-.0575074821894957
MCTFRGEDI0178	MCTFRGEDI017800	.635390156954023
MCTFRGEDI0178	MCTFRGEDI017801	-.451418175651544
MCTFRGEDI0178	MCTFRGEDI017810	-1.00005330752411
MCTFRGEDI0179	MCTFRGEDI017901	.741595927374096
MCTFRGEDI0179	MCTFRGEDI017910	-.203926477098592
MCTFRGEDI0179	MCTFRGEDI017911	-.0569471514530646
MCTFRGEDI0180	MCTFRGEDI018010	-1.21828092086379
MCTFRGEDI0180	MCTFRGEDI018011	1.76142400582633
MCTFRGEDI0180	MCTFRGEDI018016	-1.52779646185857
MCTFRGEDI0181	MCTFRGEDI018101	-1.28546717225262
MCTFRGEDI0181	MCTFRGEDI018110	-.928682849755551
MCTFRGEDI0181	MCTFRGEDI018111	-.679673819055848
MCTFRGEDI0183	MCTFRGEDI018300	-1.40953501855159
MCTFRGEDI0184	MCTFRGEDI018401	1.58488816809064
MCTFRGEDI0184	MCTFRGEDI018410	.809336555205952
MCTFRGEDI0184	MCTFRGEDI018411	2.18107497191229
MCTFRGEDI0185	MCTFRGEDI018501	-.344818563641092
MCTFRGEDI0185	MCTFRGEDI018510	-1.5100681992044
MCTFRGEDI0185	MCTFRGEDI018511	-1.06342719854395
MCTFRGEDI0186	MCTFRGEDI018600	-1.07234527467728
MCTFRGEDI0186	MCTFRGEDI018610	.808235168259254
MCTFRGEDI0186	MCTFRGEDI018611	-1.60735565774904
MCTFRGEDI0187	MCTFRGEDI018700	1.17520106776794
MCTFRGEDI0187	MCTFRGEDI018701	.0159388463220053
MCTFRGEDI0187	MCTFRGEDI018710	-.0614329722728647
MCTFRGEDI0187	MCTFRGEDI018711	-.0929877902837663
MCTFRGEDI0188	MCTFRGEDI018800	-.0562017642144654
MCTFRGEDI0188	MCTFRGEDI018810	-1.0035554006648
MCTFRGEDI0188	MCTFRGEDI018816	-.78217041369025
MCTFRGEDI0189	MCTFRGEDI018901	.682098398441293
MCTFRGEDI0189	MCTFRGEDI018910	1.1696163205538
MCTFRGEDI0189	MCTFRGEDI018911	1.15346792967247
MCTFRGEDI0190	MCTFRGEDI019001	-1.14351527599947
MCTFRGEDI0190	MCTFRGEDI019010	-.931769526342398
MCTFRGEDI0190	MCTFRGEDI019011	-.170244963255911
MCTFRGEDI0191	MCTFRGEDI019110	.734669916986139
MCTFRGEDI0191	MCTFRGEDI019111	-.979839216738724
MCTFRGEDI0192	MCTFRGEDI019201	-.420519091706713
MCTFRGEDI0192	MCTFRGEDI019210	-.4245923044598
MCTFRGEDI0193	MCTFRGEDI019301	-.294983230046974
MCTFRGEDI0193	MCTFRGEDI019310	-1.65720468704226
MCTFRGEDI0193	MCTFRGEDI019311	-.0253909239705762
MCTFRGEDI0194	MCTFRGEDI019400	-.144212920911464
MCTFRGEDI0194	MCTFRGEDI019401	-2.02801403076111
MCTFRGEDI0194	MCTFRGEDI019410	-1.36738913168077
MCTFRGEDI0194	MCTFRGEDI019411	-1.49964221805903
MCTFRGEDI0195	MCTFRGEDI019501	.886674461254456
MCTFRGEDI0195	MCTFRGEDI019510	.733773644689992
MCTFRGEDI0195	MCTFRGEDI019511	.0852054283744074
MCTFRGEDI0197	MCTFRGEDI019701	-.100966784546618
MCTFRGEDI0197	MCTFRGEDI019710	-1.22270641962267
MCTFRGEDI0197	MCTFRGEDI019711	-.937797865490332
MCTFRGEDI0198	MCTFRGEDI019810	.370827806561885
MCTFRGEDI0198	MCTFRGEDI019811	-.274993191807652
MCTFRGEDI0199	MCTFRGEDI019901	-.995698864803576
MCTFRGEDI0199	MCTFRGEDI019910	-1.36806552560702
MCTFRGEDI0199	MCTFRGEDI019911	-.650826318625695
MCTFRGEDI0200	MCTFRGEDI020001	.0891605641518379
MCTFRGEDI0200	MCTFRGEDI020010	.297466472880995
MCTFRGEDI0201	MCTFRGEDI020110	-1.07915741508606
MCTFRGEDI0202	MCTFRGEDI020200	1.97554221640236
MCTFRGEDI0202	MCTFRGEDI020210	-.934249637405315
MCTFRGEDI0202	MCTFRGEDI020211	.74353455543591
MCTFRGEDI0204	MCTFRGEDI020410	.58659725490795
MCTFRGEDI0206	MCTFRGEDI020601	.172181221996229
MCTFRGEDI0206	MCTFRGEDI020610	-.283307921830067
MCTFRGEDI0206	MCTFRGEDI020611	-.474990242511001
